source,folder,folder_ts,n_files,total_bytes,n_tmp_files,has_manifest,manifest_parse,manifest_status,manifest_schema,labels,placement,activity,position,label_status,duration_s,expected_chunks,manifest_chunks,n_warnings,n_errors,n_radar_bin,radar_frames,radar_bytes,radar_bin_bad,has_npz,npz_ok,npz_radar_frames,npz_csi_samples,npz_sense_samples,npz_camera_frames,n_csi_files,csi_lines,csi_bytes,csi_nonempty_files,has_xytracking,xytracking_ok,has_ha_status,has_sense_error
train_minutes,20260818_0548,1787046480.0,60,29660306,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,139.1600000858307,55,55,2,0,55,550,20281800,0,False,,,,,,2,5658,3048527,1,True,True,True,False
train_minutes,20260818_0549,1787046540.0,53,26595843,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,131.21399998664856,48,48,3,0,48,480,17700480,0,False,,,,,,2,6017,3238439,1,True,True,True,False
train_minutes,20260818_0550,1787046600.0,8,5272552,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,60.09299993515015,3,3,3,0,3,30,1106280,0,False,,,,,,2,5522,2985545,1,True,True,True,False
train_minutes,20260818_0551,1787046660.0,62,31562570,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,64.61199998855591,57,57,2,0,57,570,21019320,0,False,,,,,,2,7286,3939117,1,True,True,True,False
train_minutes,20260818_0552,1787046720.0,62,31925164,1,True,json,collecting,thoth-minute-manifest/v4,t1_sleep,t1,sleep,,ok,58.0,58,56,1,1,56,560,20650560,0,False,,,,,,2,6550,3535804,1,True,True,True,False
train_minutes,20260818_0553,1787046780.0,48,24929739,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,113.24200010299683,43,43,1,0,43,430,15856680,0,False,,,,,,2,6273,3392733,2,True,True,True,False
train_minutes,20260818_0554,1787046840.0,24,13174747,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,60.43300008773804,19,19,3,0,19,190,7006440,0,False,,,,,,2,6395,3462494,1,True,True,True,False
train_minutes,20260818_0555,1787046900.0,62,31159828,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,65.15599989891052,57,57,3,0,57,570,21019320,0,False,,,,,,2,6792,3672752,1,True,True,True,False
train_minutes,20260818_0556,1787046960.0,62,31060976,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,135.1949999332428,57,57,2,0,57,570,21019320,0,False,,,,,,2,6738,3641766,1,True,True,True,False
train_minutes,20260818_0557,1787047020.0,58,28679406,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,88.20099997520447,53,53,2,0,53,530,19544280,0,False,,,,,,2,5821,3144992,1,True,True,True,False
train_minutes,20260818_0558,1787047080.0,11,7533716,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.7739999294281,6,6,3,0,6,60,2212560,0,False,,,,,,2,7132,3856347,1,True,True,True,False
train_minutes,20260818_0559,1787047140.0,59,29400290,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,141.2149999141693,54,54,2,0,54,540,19913040,0,False,,,,,,2,6375,3444853,1,True,True,True,False
train_minutes,20260818_0600,1787047200.0,44,25823221,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,101.72000002861023,39,39,2,0,39,390,14381640,0,False,,,,,,2,5850,3165441,1,True,True,True,False
train_minutes,20260818_0601,1787047260.0,30,16700340,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.996999979019165,25,25,3,0,25,250,9219000,0,False,,,,,,2,6738,3643186,1,True,True,True,False
train_minutes,20260818_0602,1787047320.0,62,31384414,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,151.2149999141693,57,57,3,0,57,570,21019320,0,False,,,,,,2,6615,3567476,1,True,True,True,False
train_minutes,20260818_0603,1787047380.0,42,21799015,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,107.00399994850159,37,37,2,0,37,370,13644120,0,False,,,,,,2,6040,3268277,1,True,True,True,False
train_minutes,20260818_0604,1787047440.0,32,17531690,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,59.0220000743866,27,27,2,0,27,270,9956520,0,False,,,,,,2,6501,3514500,1,True,True,True,False
train_minutes,20260818_0605,1787047500.0,62,31130264,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,75.02699995040894,57,57,3,0,57,570,21019320,0,False,,,,,,2,6798,3674800,1,True,True,True,False
train_minutes,20260818_0606,1787047560.0,62,31388992,0,True,json,partial,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,157.96099996566772,57,57,3,1,57,570,21019320,0,False,,,,,,2,6710,3626454,1,True,True,True,False
train_minutes,20260818_0607,1787047620.0,41,20673905,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,110.38100004196167,36,36,2,0,36,360,13275360,0,False,,,,,,2,5525,2985319,1,True,True,True,False
train_minutes,20260818_0608,1787047680.0,14,8620102,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.87599992752075,9,9,3,0,9,90,3318840,0,False,,,,,,2,5787,3128553,1,True,True,True,False
train_minutes,20260818_0609,1787047740.0,60,31123160,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,72.27999997138977,55,55,2,0,55,550,20281800,0,False,,,,,,2,7484,4037882,1,True,True,True,False
train_minutes,20260818_0610,1787047800.0,62,32080636,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,129.9300000667572,57,57,3,0,57,570,21019320,0,False,,,,,,2,6885,3708930,1,True,True,True,False
train_minutes,20260818_0611,1787047860.0,45,22519255,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,147.35599994659424,40,40,2,0,40,400,14750400,0,False,,,,,,2,5861,3155623,1,True,True,True,False
train_minutes,20260818_0612,1787047920.0,56,27879093,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,125.6159999370575,51,51,3,0,51,510,18806760,0,False,,,,,,2,5598,3012758,1,True,True,True,False
train_minutes,20260818_0613,1787047980.0,38,19962078,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,62.67700004577637,33,33,3,0,33,330,12169080,0,False,,,,,,2,6369,3430887,1,True,True,True,False
train_minutes,20260818_0614,1787048040.0,62,32604840,0,True,json,collecting,thoth-minute-manifest/v4,t1_sleep,t1,sleep,,ok,58.0,58,57,2,1,57,570,21019320,0,False,,,,,,2,6427,3465675,1,True,True,True,False
train_minutes,20260818_0615,1787048100.0,53,26430401,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,136.7079999446869,48,48,2,0,48,480,17700480,0,False,,,,,,2,5747,3097126,1,True,True,True,False
train_minutes,20260818_0616,1787048160.0,46,23127995,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,132.32399988174438,41,41,3,0,41,410,15119160,0,False,,,,,,2,5942,3205201,1,True,True,True,False
train_minutes,20260818_0617,1787048220.0,57,28425593,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,145.76500010490417,52,52,2,0,52,520,19175520,0,False,,,,,,2,6038,3249514,1,True,True,True,False
train_minutes,20260818_0618,1787048280.0,62,30694358,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,155.61299991607666,57,57,3,0,57,570,21019320,0,False,,,,,,2,5799,3121353,1,True,True,True,False
train_minutes,20260818_0619,1787048340.0,9,6081696,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,60.43300008773804,4,4,3,0,4,40,1475040,0,False,,,,,,2,6177,3330615,1,True,True,True,False
train_minutes,20260818_0620,1787048400.0,54,27457769,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,124.07100009918213,49,49,2,0,49,490,18069240,0,False,,,,,,2,6157,3317356,1,True,True,True,False
train_minutes,20260818_0621,1787048460.0,55,26939742,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,97.07999992370605,50,50,3,0,50,500,18438000,0,False,,,,,,2,5275,2839985,1,True,True,True,False
train_minutes,20260818_0622,1787048520.0,62,30882360,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,104.72499990463257,57,57,3,0,57,570,21019320,0,False,,,,,,2,6559,3534057,1,True,True,True,False
train_minutes,20260818_0623,1787048580.0,61,24331389,0,True,json,partial,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,152.93799996376038,56,56,2,1,56,560,20650560,0,False,,,,,,2,6462,3479492,1,True,True,True,False
train_minutes,20260818_0624,1787048640.0,35,18040987,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,108.18300008773804,30,30,2,0,30,300,11062800,0,False,,,,,,2,5981,3214164,1,True,True,True,False
train_minutes,20260818_0625,1787048700.0,42,21596020,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,60.295000076293945,37,37,3,0,37,370,13644120,0,False,,,,,,2,6350,3404816,1,True,True,True,False
train_minutes,20260818_0626,1787048760.0,62,31254606,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,90.08599996566772,57,57,2,0,57,570,21019320,0,False,,,,,,2,7327,3907069,1,True,True,True,False
train_minutes,20260818_0627,1787048820.0,62,24635871,0,True,json,partial,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,155.75799989700317,57,57,2,1,57,570,21019320,0,False,,,,,,2,6316,3387437,1,True,True,True,False
train_minutes,20260818_0628,1787048880.0,44,22526717,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,113.76699995994568,39,39,2,0,39,390,14381640,0,False,,,,,,2,6502,3488844,1,True,True,True,False
train_minutes,20260818_0629,1787048940.0,40,20636393,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,71.96600008010864,35,35,3,0,35,350,12906600,0,False,,,,,,2,6514,3498785,1,True,True,True,False
train_minutes,20260818_0630,1787049000.0,62,30964670,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,124.74499988555908,57,57,2,0,57,570,21019320,0,False,,,,,,2,6740,3616864,1,True,True,True,False
train_minutes,20260818_0631,1787049060.0,47,23891803,0,True,json,partial,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,156.75600004196167,42,42,2,1,42,420,15487920,0,False,,,,,,2,6205,3336489,1,True,True,True,False
train_minutes,20260818_0632,1787049120.0,51,25157459,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,139.6579999923706,46,46,2,0,46,460,16962960,0,False,,,,,,2,5441,2915079,1,True,True,True,False
train_minutes,20260818_0633,1787049180.0,62,30329588,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,103.54699993133545,57,57,3,0,57,570,21019320,0,False,,,,,,2,5555,2982009,1,True,True,True,False
train_minutes,20260818_0635,1787049300.0,62,31166562,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,109.66700005531311,57,57,3,0,57,570,21019320,0,False,,,,,,2,7116,3818370,1,True,True,True,False
train_minutes,20260818_0636,1787049360.0,46,23057281,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,130.18799996376038,41,41,2,0,41,410,15119160,0,False,,,,,,2,5849,3134605,1,True,True,True,False
train_minutes,20260818_0637,1787049420.0,61,29614773,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,85.02699995040894,56,56,2,0,56,560,20650560,0,False,,,,,,2,5085,2731513,1,True,True,True,False
train_minutes,20260818_0638,1787049480.0,13,8409457,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,59.230000019073486,8,8,2,0,8,80,2950080,0,False,,,,,,2,7092,3802216,1,True,True,True,False
train_minutes,20260818_0639,1787049540.0,62,31094125,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,69.4430000782013,57,57,2,0,57,570,21019320,0,False,,,,,,2,6992,3746407,1,True,True,True,False
train_minutes,20260818_0640,1787049600.0,59,31252666,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,124.04099988937378,54,54,1,0,54,540,19913040,0,False,,,,,,2,6516,3493607,2,True,True,True,False
train_minutes,20260818_0641,1787049660.0,62,33381716,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,116.30299997329712,57,57,3,0,57,570,21019320,0,False,,,,,,2,5602,3013893,1,True,True,True,False
train_minutes,20260818_0642,1787049720.0,26,13839070,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,59.426000118255615,21,21,3,0,21,210,7743960,0,False,,,,,,2,5937,3198568,1,True,True,True,False
train_minutes,20260818_0643,1787049780.0,62,30716920,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,93.29500007629395,57,57,3,0,57,570,21019320,0,False,,,,,,2,6249,3368887,1,True,True,True,False
train_minutes,20260818_0644,1787049840.0,21,11465413,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.884000062942505,16,16,3,0,16,160,5900160,0,False,,,,,,2,5837,3145327,1,True,True,True,False
train_minutes,20260818_0645,1787049900.0,61,30845683,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,118.36699986457825,56,56,2,0,56,560,20650560,0,False,,,,,,2,7350,3962266,1,True,True,True,False
train_minutes,20260818_0646,1787049960.0,55,28133005,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,135.77999997138977,50,50,2,0,50,500,18438000,0,False,,,,,,2,6493,3494682,1,True,True,True,False
train_minutes,20260818_0647,1787050020.0,59,28809117,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,115.48000001907349,54,54,2,0,54,540,19913040,0,False,,,,,,2,5294,2853931,1,True,True,True,False
train_minutes,20260818_0648,1787050080.0,6,5090777,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.75800013542175,1,1,3,0,1,10,368760,0,False,,,,,,2,6850,3693643,1,True,True,True,False
train_minutes,20260818_0649,1787050140.0,61,30547073,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,77.95300006866455,56,56,2,0,56,560,20650560,0,False,,,,,,2,6796,3663677,1,True,True,True,False
train_minutes,20260818_0650,1787050200.0,59,29210119,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,144.1840000152588,54,54,2,0,54,540,19913040,0,False,,,,,,2,6038,3254503,1,True,True,True,False
train_minutes,20260818_0651,1787050260.0,59,29389390,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,101.46900010108948,54,54,3,0,54,540,19913040,0,False,,,,,,2,5549,2993643,1,True,True,True,False
train_minutes,20260818_0653,1787050380.0,62,31076152,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,130.97399997711182,57,57,3,0,57,570,21019320,0,False,,,,,,2,6915,3728005,1,True,True,True,False
train_minutes,20260818_0654,1787050440.0,55,27660495,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,129.51600003242493,50,50,2,0,50,500,18438000,0,False,,,,,,2,6609,3561840,1,True,True,True,False
train_minutes,20260818_0655,1787050500.0,34,17620397,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,65.75799989700317,29,29,3,0,29,290,10694040,0,False,,,,,,2,6067,3266730,1,True,True,True,False
train_minutes,20260818_0656,1787050560.0,62,30788210,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,83.48699998855591,57,57,3,0,57,570,21019320,0,False,,,,,,2,6113,3294668,1,True,True,True,False
train_minutes,20260818_0657,1787050620.0,13,8414565,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.78999996185303,8,8,2,0,8,80,2950080,0,False,,,,,,2,7063,3807306,1,True,True,True,False
train_minutes,20260818_0658,1787050680.0,62,31233137,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,100.5239999294281,57,57,3,0,57,570,21019320,0,False,,,,,,2,7203,3885561,1,True,True,True,False
train_minutes,20260818_0659,1787050740.0,62,30457180,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,141.760999917984,57,57,2,0,57,570,21019320,0,False,,,,,,2,5772,3109921,1,True,True,True,False
train_minutes,20260818_0700,1787050800.0,62,30659400,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,125.59299993515015,57,57,2,0,57,570,21019320,0,False,,,,,,2,6146,3312174,1,True,True,True,False
train_minutes,20260818_0702,1787050920.0,61,30709307,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,110.00300002098083,56,56,2,0,56,560,20650560,0,False,,,,,,2,7085,3825967,1,True,True,True,False
train_minutes,20260818_0703,1787050980.0,52,26030581,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,138.41899991035461,47,47,2,0,47,470,17331720,0,False,,,,,,2,6138,3323685,1,True,True,True,False
train_minutes,20260818_0704,1787051040.0,62,30153171,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,98.92600011825562,57,57,3,0,57,570,21019320,0,False,,,,,,2,5185,2805103,1,True,True,True,False
train_minutes,20260818_0705,1787051100.0,9,6426629,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.753000020980835,4,4,3,0,4,40,1475040,0,False,,,,,,2,6800,3675564,1,True,True,True,False
train_minutes,20260818_0706,1787051160.0,59,29332941,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,95.27900004386902,54,54,2,0,54,540,19913040,0,False,,,,,,2,6246,3378192,1,True,True,True,False
train_minutes,20260818_0707,1787051220.0,20,11304909,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,59.045000076293945,15,15,3,0,15,150,5531400,0,False,,,,,,2,6372,3448925,1,True,True,True,False
train_minutes,20260818_0708,1787051280.0,50,25315690,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,63.32599997520447,45,45,3,0,45,450,16594200,0,False,,,,,,2,6536,3537331,1,True,True,True,False
train_minutes,20260818_0709,1787051340.0,62,30935693,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,123.82100009918213,57,57,2,0,57,570,21019320,0,False,,,,,,2,6632,3587764,1,True,True,True,False
train_minutes,20260818_0710,1787051400.0,62,30288137,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,95.11199998855591,57,57,3,0,57,570,21019320,0,False,,,,,,2,5431,2940816,1,True,True,True,False
train_minutes,20260818_0712,1787051520.0,59,29885367,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,94.26999998092651,54,54,2,0,54,540,19913040,0,False,,,,,,2,7263,3930150,1,True,True,True,False
train_minutes,20260818_0713,1787051580.0,56,27976921,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,144.4430000782013,51,51,2,0,51,510,18806760,0,False,,,,,,2,6480,3509232,1,True,True,True,False
train_minutes,20260818_0714,1787051640.0,60,29394876,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,109.33599996566772,55,55,3,0,55,550,20281800,0,False,,,,,,2,5510,2975669,1,True,True,True,False
train_minutes,20260818_0715,1787051700.0,13,8007743,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,59.55200004577637,8,8,3,0,8,80,2950080,0,False,,,,,,2,6295,3400393,1,True,True,True,False
train_minutes,20260818_0716,1787051760.0,62,31131405,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,68.7590000629425,57,57,3,0,57,570,21019320,0,False,,,,,,2,6988,3783727,1,True,True,True,False
train_minutes,20260818_0717,1787051820.0,56,27658995,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,128.8550000190735,51,51,2,0,51,510,18806760,0,False,,,,,,2,5732,3095599,1,True,True,True,False
train_minutes,20260818_0718,1787051880.0,60,29173408,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,96.80599999427795,55,55,3,0,55,550,20281800,0,False,,,,,,2,5085,2754047,1,True,True,True,False
train_minutes,20260818_0719,1787051940.0,35,18309727,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.96399998664856,30,30,3,0,30,300,11062800,0,False,,,,,,2,6455,3492462,1,True,True,True,False
train_minutes,20260818_0720,1787052000.0,62,30902640,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,116.04200005531311,57,57,3,0,57,570,21019320,0,False,,,,,,2,6576,3555187,1,True,True,True,False
train_minutes,20260818_0721,1787052060.0,25,13478216,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,61.45199990272522,20,20,3,0,20,200,7375200,0,False,,,,,,2,6121,3301867,1,True,True,True,False
train_minutes,20260818_0722,1787052120.0,62,30894664,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,86.66799998283386,57,57,3,0,57,570,21019320,0,False,,,,,,2,6583,3547386,1,True,True,True,False
train_minutes,20260818_0723,1787052180.0,6,5365689,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.74300003051758,1,1,3,0,1,10,368760,0,False,,,,,,2,7431,4008003,1,True,True,True,False
train_minutes,20260818_0724,1787052240.0,62,31036835,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,130.90700006484985,57,57,3,0,57,570,21019320,0,False,,,,,,2,6849,3689251,1,True,True,True,False
train_minutes,20260818_0725,1787052300.0,51,24824880,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,144.35999989509583,46,46,2,0,46,460,16962960,0,False,,,,,,2,4969,2676925,1,True,True,True,False
train_minutes,20260818_0726,1787052360.0,52,25652260,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,106.45300006866455,47,47,2,0,47,470,17331720,0,False,,,,,,2,5463,2943201,1,True,True,True,False
train_minutes,20260818_0727,1787052420.0,10,6867541,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.81399989128113,5,5,3,0,5,50,1843800,0,False,,,,,,2,6774,3652372,1,True,True,True,False
train_minutes,20260818_0728,1787052480.0,57,28848885,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,116.40700006484985,52,52,2,0,52,520,19175520,0,False,,,,,,2,7096,3821961,1,True,True,True,False
train_minutes,20260818_0729,1787052540.0,57,28314942,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,116.64400005340576,52,52,2,0,52,520,19175520,0,False,,,,,,2,6102,3287647,1,True,True,True,False
train_minutes,20260818_0730,1787052600.0,51,25289892,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,116.46099996566772,46,46,3,0,46,460,16962960,0,False,,,,,,2,5649,3045756,1,True,True,True,False
train_minutes,20260818_0731,1787052660.0,58,28833077,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,132.20300006866455,53,53,2,0,53,530,19544280,0,False,,,,,,2,6198,3342193,1,True,True,True,False
train_minutes,20260818_0732,1787052720.0,50,25009689,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,78.45300006866455,45,45,3,0,45,450,16594200,0,False,,,,,,2,5994,3231385,1,True,True,True,False
train_minutes,20260818_0733,1787052780.0,6,4918667,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.73199987411499,1,1,3,0,1,10,368760,0,False,,,,,,2,6600,3560994,1,True,True,True,False
train_minutes,20260818_0734,1787052840.0,61,30973749,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,76.2260000705719,56,56,3,0,56,560,20650560,0,False,,,,,,2,7596,4090211,1,True,True,True,False
train_minutes,20260818_0735,1787052900.0,62,31051204,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,122.04299998283386,57,57,3,0,57,570,21019320,0,False,,,,,,2,6877,3703086,1,True,True,True,False
train_minutes,20260818_0736,1787052960.0,56,27891140,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,134.49699997901917,51,51,2,0,51,510,18806760,0,False,,,,,,2,6362,3416419,1,True,True,True,False
train_minutes,20260818_0737,1787053020.0,59,28688849,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,131.90499997138977,54,54,3,0,54,540,19913040,0,False,,,,,,2,5105,2733603,1,True,True,True,False
train_minutes,20260818_0738,1787053080.0,7,4936053,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.73699998855591,2,2,3,0,2,20,737520,0,False,,,,,,2,5825,3113114,1,True,True,True,False
train_minutes,20260818_0739,1787053140.0,62,32929159,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,82.31699991226196,57,57,3,0,57,570,21019320,0,False,,,,,,2,6801,3652829,1,True,True,True,False
train_minutes,20260818_0740,1787053200.0,61,30103927,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,113.41599988937378,56,56,2,0,56,560,20650560,0,False,,,,,,2,5998,3220362,1,True,True,True,False
train_minutes,20260818_0741,1787053260.0,50,25271412,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,90.90300011634827,45,45,3,0,45,450,16594200,0,False,,,,,,2,6515,3492758,1,True,True,True,False
train_minutes,20260818_0742,1787053320.0,62,30650644,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,142.89100003242493,57,57,3,0,57,570,21019320,0,False,,,,,,2,6164,3302929,1,True,True,True,False
train_minutes,20260818_0743,1787053380.0,48,23814807,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,90.54099988937378,43,43,2,0,43,430,15856680,0,False,,,,,,2,5531,2964063,1,True,True,True,False
train_minutes,20260818_0744,1787053440.0,8,6017993,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,58.76800012588501,3,3,2,0,3,30,1106280,0,False,,,,,,2,6970,3731070,1,True,True,True,False
train_minutes,20260818_0745,1787053500.0,62,31167800,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,59.51200008392334,57,57,3,0,57,570,21019320,0,False,,,,,,2,7115,3820167,1,True,True,True,False
train_minutes,20260818_0746,1787053560.0,61,30559288,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,107.69700002670288,56,56,2,0,56,560,20650560,0,False,,,,,,2,6862,3675821,1,True,True,True,False
train_minutes,20260818_0747,1787053620.0,62,30760396,0,True,json,success,thoth-minute-manifest/v5,t1_sleep,t1,sleep,,ok,151.70700001716614,57,57,3,0,57,570,21019320,0,False,,,,,,2,6371,3412862,1,True,True,True,False
