source,folder,category,detail
test_minutes,20260917_0122,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0122,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0122,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0122,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0123,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0123,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0124,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0124,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0125,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0125,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0125,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0126,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0126,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0126,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0126,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0127,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0127,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0128,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0128,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0129,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0129,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0129,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0129,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0130,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0130,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0131,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0131,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0132,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0132,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0133,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0133,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0134,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0134,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0135,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0135,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0136,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0136,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0137,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0137,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0138,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0138,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0139,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0139,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0140,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0140,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0141,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0141,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0142,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0142,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0143,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0143,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0144,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0144,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0145,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0145,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0146,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0146,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0147,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0147,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0148,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0148,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0149,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0149,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0150,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0150,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0151,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0151,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0151,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0151,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0152,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0152,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0153,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0153,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0154,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0154,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0154,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0154,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0155,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0155,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0156,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0156,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0157,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0157,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0158,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0158,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0159,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0159,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0200,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0200,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0201,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0201,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0202,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0202,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0202,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0202,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0203,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0203,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0204,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0204,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0205,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0205,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0206,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0206,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0207,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0207,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0208,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0208,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0208,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0208,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0209,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0209,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0210,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0210,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0211,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0211,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0212,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0212,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0212,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0212,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0213,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0213,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0214,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0214,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0214,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0215,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0215,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0216,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0216,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0217,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0217,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0218,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0218,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0219,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0219,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0220,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0220,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0221,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0221,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0222,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0222,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0223,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0223,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0223,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0224,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0224,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0225,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0225,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0226,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0226,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0227,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0227,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0228,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0228,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0229,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0229,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0230,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0230,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0231,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0231,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0232,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0232,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0233,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0233,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0234,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0234,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0235,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0235,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0236,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0236,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0237,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0237,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0238,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0238,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0238,manifest_error,Radar analysis exceeded its shutdown deadline.
test_minutes,20260917_0238,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0239,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0239,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0240,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0240,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0241,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0241,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0242,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0242,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0243,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0243,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0244,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0244,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0245,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0245,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0246,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0246,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0246,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0246,chunk_count_mismatch,expected_chunks=58 but 20 radar_*.bin on disk
test_minutes,20260917_0247,unknown_label,label 'collecting' not in taxonomy
test_minutes,20260917_0247,manifest_error,Sense HAT capture failed: Cannot detect RPi-Sense FB device
test_minutes,20260917_0247,missing_xytracking,no xy-tracking.json
test_minutes,20260917_0247,chunk_count_mismatch,expected_chunks=58 but 13 radar_*.bin on disk
